user_id,session_start_dttm,test_high_contrast_bucket,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
96358,2025-01-01 00:54:01,,1,,8,0,0
24483,2025-01-01 01:19:52,,0,,2,0,0
95565,2025-01-01 01:20:36,,0,,5,0,0
63175,2025-01-01 01:27:36,,0,,3,0,0
59378,2025-01-01 01:35:29,,0,,9,1,191
51507,2025-01-01 01:55:22,,0,,6,0,0
61625,2025-01-01 01:55:55,,0,,10,1,91
16802,2025-01-01 02:14:49,,1,,6,0,0
81100,2025-01-01 02:19:59,,0,,5,0,0
34087,2025-01-01 02:31:25,,1,,6,0,0
81152,2025-01-01 02:53:00,,0,,4,0,0
73692,2025-01-01 03:19:38,,0,,6,1,463
85629,2025-01-01 03:26:04,,0,,4,0,0
95975,2025-01-01 03:39:57,,1,,7,1,83
1570,2025-01-01 04:28:24,,0,,5,1,191
10336,2025-01-01 05:55:37,,0,,1,1,516
66814,2025-01-01 06:39:39,,0,,10,1,192
93782,2025-01-01 06:46:18,,0,,9,1,171
64198,2025-01-01 06:50:58,,0,,7,0,0
18593,2025-01-01 07:04:02,,0,,6,1,173
44701,2025-01-01 07:28:49,,0,,9,0,0
33733,2025-01-01 08:01:53,,0,,3,0,0
15350,2025-01-01 08:07:25,,0,,7,0,0
56666,2025-01-01 08:13:20,,0,,5,1,106
17711,2025-01-01 08:17:34,,0,,8,0,0
40432,2025-01-01 08:21:03,,0,,4,1,307
46237,2025-01-01 08:30:43,,0,,7,0,0
22377,2025-01-01 08:35:53,,1,,5,0,0
14505,2025-01-01 08:52:30,,0,,8,0,0
41659,2025-01-01 08:54:24,,0,,5,0,0
2092,2025-01-01 09:06:27,,0,,5,0,0
59492,2025-01-01 09:15:07,,0,,9,1,196
34157,2025-01-01 09:33:20,,0,,4,0,0
97255,2025-01-01 09:44:46,,0,,7,1,147
14734,2025-01-01 09:45:10,,0,,6,0,0
952,2025-01-01 09:56:25,,0,,3,1,161
39012,2025-01-01 09:58:28,,0,,8,1,373
42665,2025-01-01 10:05:14,,1,,5,0,0
50172,2025-01-01 10:06:46,,0,,10,1,152
36661,2025-01-01 10:13:16,,0,,5,1,194
45601,2025-01-01 10:25:14,,0,,7,1,106
71101,2025-01-01 10:39:15,,0,,9,0,0
53854,2025-01-01 10:48:49,,1,,6,0,0
78635,2025-01-01 11:07:52,,0,,3,1,332
84264,2025-01-01 11:12:02,,1,,5,1,126
8599,2025-01-01 11:13:04,,0,,3,1,238
12525,2025-01-01 11:18:01,,1,,7,0,0
28938,2025-01-01 11:20:48,,1,,4,0,0
49852,2025-01-01 11:23:22,,1,,10,0,0
16560,2025-01-01 11:26:19,,0,,6,0,0
